,bookname,Author and publication,Rating,Reviewers,Link,Photo,Genre
3244,记忆里，微笑的你,亦落芩 / 百花洲文艺出版社 / 2016-1 / 29.80,7.6,126,https://book.douban.com/subject/26688714/,https://img9.doubanio.com/view/subject/s/public/s28364222.jpg,言情
3245,锦绣缘 : 4月1日,念一 / 时代文艺出版社 / 2006-12-1 / 18.00,7.6,1838,https://book.douban.com/subject/1104760/,https://img9.doubanio.com/view/subject/s/public/s3088259.jpg,言情
3246,柠檬撞奶糖,卿玖思 / 江苏凤凰文艺出版社 / 2019-11 / 38.80,7.6,119,https://book.douban.com/subject/34825894/,https://img9.doubanio.com/view/subject/s/public/s33490648.jpg,言情
3247,月の森に、カミよ眠れ,上橋菜穂子、篠崎正喜 / 偕成社 / 2000-10 / JPY 735,7.6,507,https://book.douban.com/subject/5939422/,https://img9.doubanio.com/view/subject/s/public/s24439315.jpg,言情
3248,爱情种植,意阑 / 江苏文艺出版社 / 2010-3 / 39.80元,7.6,322,https://book.douban.com/subject/4175351/,https://img9.doubanio.com/view/subject/s/public/s4240222.jpg,言情
3249,奔向1/20000的怀抱,柳暗花溟 / 江苏文艺出版社 / 2009-6 / 49.80,7.6,394,https://book.douban.com/subject/3701400/,https://img9.doubanio.com/view/subject/s/public/s4590054.jpg,言情
3250,沉香（上、下）,典心 / 狗屋出版社 / 2011-2-14 / 78.00,7.6,163,https://book.douban.com/subject/5981767/,https://img9.doubanio.com/view/subject/s/public/s4639493.jpg,言情
3251,叶落淮南,心裳 / 江苏文艺出版社 / 2013-7-1 / CNY 25.00,7.6,136,https://book.douban.com/subject/25698781/,https://img9.doubanio.com/view/subject/s/public/s28281327.jpg,言情
3252,呸，下流胚,福寶 / 2012-4-3 / NT$220,7.6,924,https://book.douban.com/subject/10742649/,https://img9.doubanio.com/view/subject/s/public/s9104473.jpg,言情
3253,親愛的阿基米德（下）,玖月晞 / 聯合文學 / 2014-12-15 / NTD 250,7.6,382,https://book.douban.com/subject/26352031/,https://img9.doubanio.com/view/subject/s/public/s28034308.jpg,言情
3254,人间弃子,盛兴 / 北京日报出版社 / 2019-10-20 / 42.00,7.6,203,https://book.douban.com/subject/34793210/,https://img9.doubanio.com/view/subject/s/public/s33456798.jpg,言情
3255,吉祥娘 : 「喜龙套」之１,于晴 / 万盛 / 2000-09 / NT 200,7.6,386,https://book.douban.com/subject/2980325/,https://img9.doubanio.com/view/subject/s/public/s2887701.jpg,言情
3256,怨天怨地舍不得怨你,古灵 / 龙吟文化 / 2004-2-18,7.6,138,https://book.douban.com/subject/3318204/,https://img9.doubanio.com/view/subject/s/public/s3383846.jpg,言情
3257,19岁，再见,叶迷 / 内蒙古人民出版社 / 2008-2-1 / 22.00元,7.6,495,https://book.douban.com/subject/3060987/,https://img9.doubanio.com/view/subject/s/public/s3076575.jpg,言情
3258,探花郎,于晴 / 海峡文艺出版社 / 2001-9-1 / 9.50,7.6,193,https://book.douban.com/subject/1256987/,https://img9.doubanio.com/view/subject/s/public/s26408748.jpg,言情
3259,山月不知心底事：插图纪念版,辛夷坞 / 百花洲文艺出版社 / 2019-6-1 / 69.80,7.6,153,https://book.douban.com/subject/33950430/,https://img9.doubanio.com/view/subject/s/public/s33188786.jpg,言情
3260,一家都是宝3,古灵 / 龙吟文化 / 2005-02-02 / NT$ 180,7.6,182,https://book.douban.com/subject/1381582/,https://img9.doubanio.com/view/subject/s/public/s1822318.jpg,言情
3261,危險戀人,左晴雯 / 时代文艺出版社 / 4.5人民币,7.6,220,https://book.douban.com/subject/3057010/,https://img9.doubanio.com/view/subject/s/public/s3053160.jpg,言情
3262,青春酷语（第四辑）,珠雅 主编 / 内蒙古人民出版社 / 2007-9 / 25.00,7.6,10001,https://book.douban.com/subject/2271177/,https://img9.doubanio.com/view/subject/s/public/s3033129.jpg,言情
3263,清宫之宛妃传（上）,解语 / 中国友谊 / 2007-11 / 24.00元,7.6,680,https://book.douban.com/subject/3012313/,https://img9.doubanio.com/view/subject/s/public/s8981011.jpg,言情
3264,好学生 : 珍愛晶鑽BK041,凌淑芬 / 禾马 / 2009-12 / 200TWD,7.6,131,https://book.douban.com/subject/4171846/,https://img9.doubanio.com/view/subject/s/public/s4079468.jpg,言情
3265,唯心而已,于晴 / 万盛 / 1999-01 / NT 200,7.6,403,https://book.douban.com/subject/2980898/,https://img9.doubanio.com/view/subject/s/public/s2888641.jpg,言情
3266,簪中录3 : 芙蓉旧,侧侧轻寒 / 江苏凤凰文艺出版社 / 2015-4 / 32.80,7.6,4667,https://book.douban.com/subject/26347981/,https://img9.doubanio.com/view/subject/s/public/s28040015.jpg,言情
3267,我的蓝 : 席绢2005新作展,席绢 / 江苏文艺出版社 / 2006 / 13.00元,7.6,504,https://book.douban.com/subject/1801894/,https://img9.doubanio.com/view/subject/s/public/s2807239.jpg,言情
3268,和首席社长谈谈情,墨舞碧歌 / 未来出版社 / 2012-1 / 25.00元,7.6,262,https://book.douban.com/subject/7051099/,https://img9.doubanio.com/view/subject/s/public/s8857318.jpg,言情
3269,神仙也有江湖（下）,柳暗花溟 / 花山文艺出版社 / 2008-07 / 29.8,7.6,1207,https://book.douban.com/subject/3144991/,https://img9.doubanio.com/view/subject/s/public/s3205411.jpg,言情
3270,引狼入室,古灵 / 龙吟文化,7.6,336,https://book.douban.com/subject/2285796/,https://img9.doubanio.com/view/subject/s/public/s2988336.jpg,言情
3271,仙俠奇緣之花千骨（三）,Fresh果果 / 藍襪子出版社 / 2010-6 / NTD 210,7.6,108,https://book.douban.com/subject/20428881/,https://img9.doubanio.com/view/subject/s/public/s24471090.jpg,言情
3272,蛮姑儿,seba蝴蝶 / 雅書堂文化事業有限公司 / 2010/04/29 / 220,7.6,187,https://book.douban.com/subject/5366329/,https://img9.doubanio.com/view/subject/s/public/s4540092.jpg,言情
3273,江山如画,四叶铃兰 / 江苏文艺出版社 / 2012-4 / 55.00元,7.6,440,https://book.douban.com/subject/10546257/,https://img9.doubanio.com/view/subject/s/public/s10285465.jpg,言情
3274,八夫臨門02 : 拜金花魁不好當,张廉 / 台湾三采文化 / 2010-2-24,7.6,147,https://book.douban.com/subject/4783151/,https://img9.doubanio.com/view/subject/s/public/s4412176.jpg,言情
3275,女孩，不哭2,彭湃 / 百花洲文艺出版社 / 2016-6 / 26.80元,7.6,106,https://book.douban.com/subject/26809245/,https://img9.doubanio.com/view/subject/s/public/s28779442.jpg,言情
3276,流光之城,靡宝 / 中国华侨出版社 / 2017-8 / 86.00元,7.6,716,https://book.douban.com/subject/27106724/,https://img9.doubanio.com/view/subject/s/public/s29524041.jpg,言情
3277,是爱情吧,商夏周 / 百花洲文艺出版社 / 2018-3 / 36.80,7.6,624,https://book.douban.com/subject/30158092/,https://img9.doubanio.com/view/subject/s/public/s29704380.jpg,言情
3278,太子妃升职记 : 全新修订版,鲜橙 / 作家出版社 / 2017-4-1 / 55.00元,7.6,200,https://book.douban.com/subject/26981156/,https://img9.doubanio.com/view/subject/s/public/s29361367.jpg,言情
3279,梦见狮子,小狐濡尾 / 百花洲文艺出版社 / 2018-1 / 49.80元,7.6,558,https://book.douban.com/subject/27593653/,https://img9.doubanio.com/view/subject/s/public/s29623515.jpg,言情
3280,我的皇后（下）,谢楼南 / 2007-8 / 22.00元,7.6,704,https://book.douban.com/subject/2239424/,https://img9.doubanio.com/view/subject/s/public/s5755852.jpg,言情
3281,嫤語書年2·侯門新婦,海青拿天鵝 / 藍襪子 / 2013-2-5 / NTD 220,7.6,161,https://book.douban.com/subject/20497209/,https://img9.doubanio.com/view/subject/s/public/s24963465.jpg,言情
3282,爱的替身,春十三少 / 中国画报出版社 / 2009-11 / 24.80元,7.6,557,https://book.douban.com/subject/4149891/,https://img9.doubanio.com/view/subject/s/public/s6097491.jpg,言情
3283,小姐您辛苦了 : 當紅羅曼史0483,鏡水 / 飛田文化 / 2009.8 / NT 220,7.6,150,https://book.douban.com/subject/3875182/,https://img9.doubanio.com/view/subject/s/public/s3894735.jpg,言情
3284,勤能补拙 : 情关6,樓雨晴 / 狗屋 / 2007,7.6,291,https://book.douban.com/subject/3006211/,https://img9.doubanio.com/view/subject/s/public/s3573981.jpg,言情
3285,不许青梅见白头,玛莎 / 江苏凤凰文艺出版社 / 2015-10 / 29.00元,7.6,254,https://book.douban.com/subject/26631100/,https://img9.doubanio.com/view/subject/s/public/s28315307.jpg,言情
3286,雲鬢鳳釵（中） : 卷二：二願家好人常歡,今朝醉、清歌一片 / 藍海製作 / 2012-7-25 / NT$ 240元,7.6,283,https://book.douban.com/subject/11526453/,https://img9.doubanio.com/view/subject/s/public/s11131359.jpg,言情
3287,最后的女神,天籁纸鸢 / 时代文艺出版社 / 2011-7 / 29.80元,7.6,728,https://book.douban.com/subject/6716687/,https://img9.doubanio.com/view/subject/s/public/s6827109.jpg,言情
3288,不侍寢，砍了·上,藍艾草 / 藍襪子出版社 / 2012-1-10,7.6,264,https://book.douban.com/subject/20255073/,https://img9.doubanio.com/view/subject/s/public/s22997322.jpg,言情
3289,左手爱你右手娶你 : 心电感应1,古灵 / 龙吟文化 / 2003-10-8,7.6,107,https://book.douban.com/subject/3558291/,https://img9.doubanio.com/view/subject/s/public/s3614321.jpg,言情
3290,宮·迷心記1·重闈霜華冷,當木當澤 / 小說頻道 / 2011-5-4 / NTD 200,7.6,112,https://book.douban.com/subject/20503486/,https://img9.doubanio.com/view/subject/s/public/s24591443.jpg,言情
3291,如果蝸牛有愛情（下）,丁墨 / 知翎文化 / 2013-11-6 / NT$240,7.6,189,https://book.douban.com/subject/25714264/,https://img9.doubanio.com/view/subject/s/public/s27093953.jpg,言情
3292,笙笙予你,顾南西、悦读纪 / 青岛出版社 / 2020-7 / 68.00元,7.6,359,https://book.douban.com/subject/35147426/,https://img9.doubanio.com/view/subject/s/public/s33694999.jpg,言情
3293,嫤語書年1·亂世梟雄,海青拿天鵝 / 藍襪子 / 2013-2-5 / NTD 220,7.6,305,https://book.douban.com/subject/20497208/,https://img9.doubanio.com/view/subject/s/public/s24963457.jpg,言情
3294,愛是至奢華的一件事,藍紫青灰 / 禾馬文化 / 2009 年12月1 日 / NT210,7.6,121,https://book.douban.com/subject/4198423/,https://img9.doubanio.com/view/subject/s/public/s4102877.jpg,言情
3295,歌尽桃花,靡宝 / 朝华出版社 / 2008-06 / 25.00元,7.6,7133,https://book.douban.com/subject/3087031/,https://img9.doubanio.com/view/subject/s/public/s3206413.jpg,言情
3296,沥川往事,玄隐 / 黄山书社 / 2009-4 / 26.00,7.6,16387,https://book.douban.com/subject/3674353/,https://img9.doubanio.com/view/subject/s/public/s9073492.jpg,言情
3297,我的波塞冬,缪娟 / 太白文艺出版社 / 2009-1 / 25.00,7.6,6550,https://book.douban.com/subject/3335951/,https://img9.doubanio.com/view/subject/s/public/s3404242.jpg,言情
3298,慌张仙人掌,一只西飞雁 / 安徽文艺出版社 / 2020-6 / 38,7.6,196,https://book.douban.com/subject/35074563/,https://img9.doubanio.com/view/subject/s/public/s33649074.jpg,言情
3299,恋战,诺言 / 2010-1 / 28.00元,7.6,120,https://book.douban.com/subject/4224754/,https://img9.doubanio.com/view/subject/s/public/s4579068.jpg,言情
3300,被爱好讨厌 : 小东邦之七匹狼邪狼物语,左晴雯 / 时代文艺出版社 / 4.5人民币,7.6,212,https://book.douban.com/subject/3057014/,https://img9.doubanio.com/view/subject/s/public/s3053165.jpg,言情
3301,欠你的幸福,楼雨晴 / 果树 / 2005-11-15,7.6,183,https://book.douban.com/subject/3318119/,https://img9.doubanio.com/view/subject/s/public/s3383727.jpg,言情
3302,回眸一笑,东奔西顾 / 百花洲文艺出版社 / 2018-6 / 59.80元,7.6,959,https://book.douban.com/subject/30208930/,https://img9.doubanio.com/view/subject/s/public/s29760937.jpg,言情
3303,浮图塔,尤四姐 / 长江出版社 / 2020-5 / 72.00元,7.6,140,https://book.douban.com/subject/35063120/,https://img9.doubanio.com/view/subject/s/public/s33696269.jpg,言情
3304,柔能克刚,凌淑芬 / 禾马 / 2002-10 / 180,7.6,107,https://book.douban.com/subject/3394400/,https://img9.doubanio.com/view/subject/s/public/s4643151.jpg,言情
3305,流光夜雪,十四阙 / 人民日报出版社 / 2007-3 / 21.80,7.6,1448,https://book.douban.com/subject/1964473/,https://img9.doubanio.com/view/subject/s/public/s1993841.jpg,言情
3306,看不见雪的阴影,吴投文 / 中国言实出版社 / 2017-5-1 / 42.00元,7.5,134,https://book.douban.com/subject/26985289/,https://img9.doubanio.com/view/subject/s/public/s29889166.jpg,言情
3307,龍飛鳳五 : 妖 饕餮之卷,決明 / 禾馬文化事業有限公司 / 2008 年 10 月 10 日 / 210 元,7.5,135,https://book.douban.com/subject/3242246/,https://img9.doubanio.com/view/subject/s/public/s3292146.jpg,言情
3308,九重凤阙（下）,灯火阑珊 / 河南文艺出版社 / 2007-12 / 29.8,7.5,771,https://book.douban.com/subject/2342024/,https://img9.doubanio.com/view/subject/s/public/s2894976.jpg,言情
3309,神仙也有江湖（中）,柳暗花溟 / 花山文艺出版社 / 2008-06 / 23.50元,7.5,1104,https://book.douban.com/subject/3099350/,https://img9.doubanio.com/view/subject/s/public/s3205395.jpg,言情
3310,婀娜王朝,尤四姐 / 长江出版社 / 2019-7 / 62.80元,7.5,124,https://book.douban.com/subject/34450304/,https://img9.doubanio.com/view/subject/s/public/s33313472.jpg,言情
3311,春山如笑,乔克天使 / 广西人民出版社 / 2005-5 / 16.8,7.5,244,https://book.douban.com/subject/1312977/,https://img9.doubanio.com/view/subject/s/public/s9955828.jpg,言情
3312,未曾相識 : 尋夢園系列(270),席絹 / 星河出版社 / 1999 / HK$45,7.5,110,https://book.douban.com/subject/3075097/,https://img9.doubanio.com/view/subject/s/public/s3090661.jpg,言情
3313,一刀驚春《下》,沉筱之 / 藍襪子出版社 / 2012-9-18 / USD 14.96,7.5,162,https://book.douban.com/subject/20003333/,https://img9.doubanio.com/view/subject/s/public/s22794111.jpg,言情
3314,是以见放,吴小雾 / 朝华 / 2008-2 / 42.00元,7.5,1341,https://book.douban.com/subject/3006825/,https://img9.doubanio.com/view/subject/s/public/s3081987.jpg,言情
3315,江湖路弯弯,影照 / 江苏文艺出版社 / 2012-12 / 26.80元,7.5,455,https://book.douban.com/subject/20411512/,https://img9.doubanio.com/view/subject/s/public/s24449577.jpg,言情
3316,清梦压星河,蓬莱客 / 江苏凤凰文艺出版社 / 2018-5 / 34.80元,7.5,221,https://book.douban.com/subject/30230494/,https://img9.doubanio.com/view/subject/s/public/s29776255.jpg,言情
3317,鸟笼里的暹逻猫 下,古灵 / 龙吟文化 / 2007-11-28,7.5,130,https://book.douban.com/subject/2368791/,https://img9.doubanio.com/view/subject/s/public/s2836279.jpg,言情
3318,大好河山 : 满汉全喜 1,藤萍 / 花雨,7.5,441,https://book.douban.com/subject/3311131/,https://img9.doubanio.com/view/subject/s/public/s3757652.jpg,言情
3319,莊周之燕 卷上 : 逃婚,蘭陵笑笑生 / 夢田小筑 / 2013-6-10 / NTD 250,7.5,125,https://book.douban.com/subject/25695976/,https://img9.doubanio.com/view/subject/s/public/s27002831.jpg,言情
3320,那就是直路 : 首席珍品0001,于晴 / 萬達盛 / 2015-5-21 / NT$350,7.5,131,https://book.douban.com/subject/26372436/,https://img9.doubanio.com/view/subject/s/public/s28059016.jpg,言情
3321,等待提拉米苏,时久 / 百花洲文艺出版社 / 2016-9 / 29.80元,7.5,131,https://book.douban.com/subject/26847843/,https://img9.doubanio.com/view/subject/s/public/s28943405.jpg,言情
3322,還珠格格之水深火熱,瓊瑤 / 皇冠 / 19970000 / NT$ 160,7.5,117,https://book.douban.com/subject/1371560/,https://img9.doubanio.com/view/subject/s/public/s1448144.jpg,言情
3323,一身孤注掷温柔,春衫冷 / 现代出版社 / 2015-2 / 55.00元,7.5,259,https://book.douban.com/subject/26314872/,https://img9.doubanio.com/view/subject/s/public/s29036754.jpg,言情
3324,与君初相识 犹如故人归,长着翅膀的大灰狼 / 国际文化出版公司 / 2013-12 / 25.00,7.5,161,https://book.douban.com/subject/25811427/,https://img9.doubanio.com/view/subject/s/public/s27204837.jpg,言情
3325,九云辞,十四郎 / 江苏文艺出版社 / 2014-1 / 25.00元,7.5,189,https://book.douban.com/subject/25790208/,https://img9.doubanio.com/view/subject/s/public/s27387963.jpg,言情
3326,请从门缝中看我（全二册）,小鱼大心 / 江苏文艺出版社 / 2010-1 / 45.00元,7.5,415,https://book.douban.com/subject/4175340/,https://img9.doubanio.com/view/subject/s/public/s4123143.jpg,言情
3327,仙度瑞拉·华丽的序章·白羊,明晓溪（主编） / 新世界出版社 / 2008-03 / 12.80元,7.5,204,https://book.douban.com/subject/3026501/,https://img9.doubanio.com/view/subject/s/public/s2990293.jpg,言情
3328,兰陵缭乱3,Vivibear / 朝华出版社 / 2008-07 / 25.0,7.5,3862,https://book.douban.com/subject/3127865/,https://img9.doubanio.com/view/subject/s/public/s3161985.jpg,言情
3329,江湖遍地卖装备,禾早 / 河南文艺 / 2009-4 / 26.80元,7.5,932,https://book.douban.com/subject/3718158/,https://img9.doubanio.com/view/subject/s/public/s3803974.jpg,言情
3330,偷心小猫猫,左晴雯 / 时代文艺出版社 / 4.5人民币,7.5,275,https://book.douban.com/subject/3056601/,https://img9.doubanio.com/view/subject/s/public/s3052686.jpg,言情
3331,十五年等待候鸟,盈风 / 中国广播影视出版社 / 2016-2-1 / 32.00元,7.5,120,https://book.douban.com/subject/30153622/,https://img9.doubanio.com/view/subject/s/public/s29700845.jpg,言情
3332,龍鳳（下）,沉筱之 / 說頻文化 / 2012-4-3,7.5,287,https://book.douban.com/subject/10598144/,https://img9.doubanio.com/view/subject/s/public/s9042243.jpg,言情
3333,永失所爱,一瓦 / 2010年2月 / 2010-2 / 25.00元,7.5,138,https://book.douban.com/subject/4246177/,https://img9.doubanio.com/view/subject/s/public/s6121629.jpg,言情
3334,鸟笼里的暹逻猫 上,古灵 / 龙吟文化 / 2007-08-29,7.5,147,https://book.douban.com/subject/2368786/,https://img9.doubanio.com/view/subject/s/public/s2836269.jpg,言情
3335,木槿花西月锦绣1,海飘雪 / 作家出版社 / 2007-7 / 24.80元,7.5,11913,https://book.douban.com/subject/2220812/,https://img9.doubanio.com/view/subject/s/public/s2889954.jpg,言情
3336,何处再有终南山,楚腰 / 中国文联出版社 / 2010-9 / 26.80元,7.5,426,https://book.douban.com/subject/4923492/,https://img9.doubanio.com/view/subject/s/public/s6232082.jpg,言情
3337,求求你指点我,灭绝 / 花山文艺出版社 / 24.80元,7.5,126,https://book.douban.com/subject/26222191/,https://img9.doubanio.com/view/subject/s/public/s27742292.jpg,言情
3338,木槿花西月锦绣3 : 月影花移约重来,海飘雪 / 青岛出版社 / 2013-7 / 29.80元,7.5,226,https://book.douban.com/subject/24740579/,https://img9.doubanio.com/view/subject/s/public/s26696822.jpg,言情
3339,半城风月,十四郎 / 百花洲文艺出版社 / 2016-1-1 / 32.00,7.5,2617,https://book.douban.com/subject/26686951/,https://img9.doubanio.com/view/subject/s/public/s28423494.jpg,言情
3340,"噢,狼来了!",左晴雯 / 时代文艺出版社 / 4.5人民币,7.5,192,https://book.douban.com/subject/3057013/,https://img9.doubanio.com/view/subject/s/public/s3053162.jpg,言情
3341,薄暮晨光,晴空蓝兮 / 国际文化出版公司 / 2013-7 / 29.80,7.5,134,https://book.douban.com/subject/24754805/,https://img9.doubanio.com/view/subject/s/public/s26719197.jpg,言情
3342,没心没妒 : 「七出」之「妒忌」,于晴 / 万盛 / 2002-02 / NT 200,7.5,344,https://book.douban.com/subject/2980884/,https://img9.doubanio.com/view/subject/s/public/s2888617.jpg,言情
3343,只想擁她入懷 : 動情精靈0143,鏡水 / 萬盛 / 2003-6 / NT$200,7.5,280,https://book.douban.com/subject/2222503/,https://img9.doubanio.com/view/subject/s/public/s3016876.jpg,言情
3344,一時衝動，七世不祥 下,九鷺非香 / 城邦原創股份有限公司 / 2014-1-14 / NT$220,7.5,388,https://book.douban.com/subject/25895306/,https://img9.doubanio.com/view/subject/s/public/s27291943.jpg,言情
3345,一辈子暖暖的好（全二册） : 《明珠》,皎皎 / 江苏文艺出版社 / 2010-1 / 45.00元,7.5,2289,https://book.douban.com/subject/4175344/,https://img9.doubanio.com/view/subject/s/public/s8462216.jpg,言情
3346,未央·沉浮（全两册）,瞬间倾城 / 重庆出版社 / 2008-07 / 45.00元,7.5,2630,https://book.douban.com/subject/3179389/,https://img9.doubanio.com/view/subject/s/public/s3425370.jpg,言情
3347,寒鸦,弱水千流 / 百花洲文艺出版社 / 2020-11 / 62.80元,7.5,121,https://book.douban.com/subject/35272313/,https://img9.doubanio.com/view/subject/s/public/s33911639.jpg,言情
3348,福氣女史 : 當紅羅曼史0297 ＜後宮話風流＞,衛小游 / 飛田文化 / 2007-08 / NT 200,7.5,140,https://book.douban.com/subject/3443654/,https://img9.doubanio.com/view/subject/s/public/s27188797.jpg,言情
3349,后来的你，好不好？,老千 / 国际文化出版公司 / 2011-6 / 22.00元,7.5,164,https://book.douban.com/subject/6533181/,https://img9.doubanio.com/view/subject/s/public/s6707982.jpg,言情
3350,就愛耍心機 : ＜怎麼回事＞套書,席絹 / 飛田文化 / 2008/02 / NT 200,7.5,508,https://book.douban.com/subject/2973442/,https://img9.doubanio.com/view/subject/s/public/s2877837.jpg,言情
3351,兰陵缭乱Ⅱ,Vivibear / 朝华出版社 / 2008-06 / 22.0,7.5,3971,https://book.douban.com/subject/3100852/,https://img9.doubanio.com/view/subject/s/public/s3161976.jpg,言情
3352,爱神的黑白羽翼2,风千樱 / 花山文艺 / 2006-8 / 20.00元,7.5,193,https://book.douban.com/subject/1910317/,https://img9.doubanio.com/view/subject/s/public/s10055950.jpg,言情
3353,法玛传,安塔列斯 / 朝华出版社 / 2008-06 / 29.80元,7.5,140,https://book.douban.com/subject/3101285/,https://img9.doubanio.com/view/subject/s/public/s3312298.jpg,言情
3354,网游之放长线，钓大神,一度君华 / 中国友谊出版公司 / 2012-10 / 29.80元,7.5,124,https://book.douban.com/subject/20373419/,https://img9.doubanio.com/view/subject/s/public/s24415192.jpg,言情
3355,微微一笑很倾城,顾漫 / 江苏凤凰文艺出版社 / 2017-6-1 / 29.80元,7.5,795,https://book.douban.com/subject/27591951/,https://img9.doubanio.com/view/subject/s/public/s29621188.jpg,言情
3356,穿越之天雷一部（全二册）,蜀客 / 北方妇女儿童出版社 / 2009-7-1 / 49.80元,7.5,1921,https://book.douban.com/subject/3894603/,https://img9.doubanio.com/view/subject/s/public/s8952218.jpg,言情
3357,凤鼓朝凰（下）,沉佥 / 朝华 / 2009-5 / 28.00元,7.5,106,https://book.douban.com/subject/3715536/,https://img9.doubanio.com/view/subject/s/public/s6013653.jpg,言情
3358,君莫问愁 : 白头吟3,楼雨晴 / 狗屋 / 2002-1-16,7.5,162,https://book.douban.com/subject/3034713/,https://img9.doubanio.com/view/subject/s/public/s3016794.jpg,言情
3359,我的大学生活,Stein / 河北人民出版社 / 2009-3 / 25.00元,7.5,410,https://book.douban.com/subject/3768423/,https://img9.doubanio.com/view/subject/s/public/s4101174.jpg,言情
3360,木槿花西月锦绣1 : 西枫夜酿玉桂酒,海飘雪 / 青岛出版社 / 2013-5 / 25.00元,7.5,312,https://book.douban.com/subject/24380627/,https://img9.doubanio.com/view/subject/s/public/s26559377.jpg,言情
3361,不小心，祸大了！,随宇而安 / 春风文艺出版社 / 2011-9 / 21.80元,7.5,431,https://book.douban.com/subject/6970366/,https://img9.doubanio.com/view/subject/s/public/s8485117.jpg,言情
3362,出嫁从夫 : 玫瑰吻060,古灵 / 龙吟文化 / 2004/7/16 / NT180,7.5,488,https://book.douban.com/subject/3653506/,https://img9.doubanio.com/view/subject/s/public/s3713701.jpg,言情
3363,美人为馅2·大结局,丁墨 / 百花洲文艺出版社 / 2015-4 / 35.00元,7.5,2141,https://book.douban.com/subject/26365848/,https://img9.doubanio.com/view/subject/s/public/s28096189.jpg,言情
3364,江山为聘,行烟烟 / 北方妇女儿童出版社 / 2010-8-1 / 50.00元,7.5,4811,https://book.douban.com/subject/5245615/,https://img9.doubanio.com/view/subject/s/public/s9120427.jpg,言情
3365,来吧，医生,如是问 / 朝华出版社 / 2009年11月 / 26.00元,7.5,333,https://book.douban.com/subject/4146227/,https://img9.doubanio.com/view/subject/s/public/s4064846.jpg,言情
3366,C位恋人,墨汀汀 / 浙江文艺出版社 / 2019-12-12 / 42.00,7.5,102,https://book.douban.com/subject/34909828/,https://img9.doubanio.com/view/subject/s/public/s33533114.jpg,言情
3367,朝暮不相迟,陆凉风 / 群言出版社 / 2016-5-19 / 28.00元,7.5,204,https://book.douban.com/subject/26807254/,https://img9.doubanio.com/view/subject/s/public/s28821005.jpg,言情
3368,嫤語書年4·攜手江山（完）,海青拿天鵝 / 藍襪子 / 2013-2-5 / NTD 220,7.5,130,https://book.douban.com/subject/20497212/,https://img9.doubanio.com/view/subject/s/public/s24963468.jpg,言情
3369,寻找来世之夫（全二册）,柳暗花溟 / 2010-9 / 45.00元,7.5,148,https://book.douban.com/subject/5261751/,https://img9.doubanio.com/view/subject/s/public/s4590046.jpg,言情
3370,神仙姐姐 : 當紅羅曼史0771,于晴 / 飛田文化 / 2014-1-14 / NT$300,7.5,100,https://book.douban.com/subject/25795607/,https://img9.doubanio.com/view/subject/s/public/s27188559.jpg,言情
3371,一片冰心在玉壶（上下）,蓝色狮 / 花城出版社 / 2009-3 / 48.00元,7.5,841,https://book.douban.com/subject/3675782/,https://img9.doubanio.com/view/subject/s/public/s3982819.jpg,言情
3372,烟雨濛濛 : 烟雨濛濛,琼瑶 / 新星出版社 / 2012-5-1 / 25.00元,7.5,151,https://book.douban.com/subject/10434911/,https://img9.doubanio.com/view/subject/s/public/s27276178.jpg,言情
3373,深宫缭乱,尤四姐 / 长江出版社 / 2020-1 / 78元,7.5,341,https://book.douban.com/subject/34922547/,https://img9.doubanio.com/view/subject/s/public/s33696273.jpg,言情
3374,香蜜沉沉烬如霜,电线 / 江苏文艺出版社 / 2009-7 / 25.00元,7.5,16667,https://book.douban.com/subject/3903387/,https://img9.doubanio.com/view/subject/s/public/s3917200.jpg,言情
3375,佳期如梦之海上繁花,匪我思存 / 新世界出版社 / 2008-11 / 25.00元,7.5,13060,https://book.douban.com/subject/3284067/,https://img9.doubanio.com/view/subject/s/public/s3344198.jpg,言情
3376,散落星河的记忆1：迷失,桐华 / 湖南文艺出版社 / 2017-3 / 38.00元,7.5,2292,https://book.douban.com/subject/26981838/,https://img9.doubanio.com/view/subject/s/public/s29363206.jpg,言情
3377,双阙,海青拿天鹅 / 中国画报出版社 / 2009-1 / 29.80元,7.5,2664,https://book.douban.com/subject/3550601/,https://img9.doubanio.com/view/subject/s/public/s3684215.jpg,言情
3378,清宫之宛妃传·下,解语 / 中国友谊出版公司 / 2008-1 / 28.00元,7.5,512,https://book.douban.com/subject/3061201/,https://img9.doubanio.com/view/subject/s/public/s6074809.jpg,言情
3379,歌尽桃花,靡宝 / 朝华出版社 / 2008-1 / 25.00元,7.5,15598,https://book.douban.com/subject/2699701/,https://img9.doubanio.com/view/subject/s/public/s2894732.jpg,言情
3380,大唐后妃传：珍珠传奇 II（大结局）,沧溟水 / 现代出版社 / 2007-10 / 22.00元,7.5,409,https://book.douban.com/subject/2283497/,https://img9.doubanio.com/view/subject/s/public/s26680345.jpg,言情
3381,十年花开 : 无,叶萱 / 中国戏剧出版社 / 2009-9 / 22.00元,7.5,335,https://book.douban.com/subject/3986520/,https://img9.doubanio.com/view/subject/s/public/s4412723.jpg,言情
3382,时间的玫瑰,蓝紫青灰 / 山东文艺出版社 / 2011-8-1 / 29.80元,7.5,158,https://book.douban.com/subject/6778328/,https://img9.doubanio.com/view/subject/s/public/s6860973.jpg,言情
